"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
2238622.2994915,8.97623552358709,6.44889625790529,11.527524512494,10.9776359056123,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
1477397.32679964,8.02360071940348,10.602061266778,10.2895102119073,9.46409047627822,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1
4610611.05565386,12.7252492802218,11.7802505008876,12.5721736776177,9.18441792204976,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1
1524537.10889391,6.59501695632935,7.18912530736998,7.3904413592536,12.7881233841181,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1
2203138.32699763,11.0090195746161,11.0634152155835,10.232759676408,9.02355945971794,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0
2159437.63752513,11.9240504624322,12.1812434464227,12.0029973275959,7.30667468276806,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3096737.19667885,11.5495505102444,7.27309895562939,6.68509870930575,12.9981863929424,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1
1405400.59739678,7.66253736545332,10.6442756121978,7.17971529136412,8.3849367510993,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1
3147051.26475356,11.2609080942348,10.3123947062995,7.8619681163691,9.68818836542778,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0
3273955.23224036,11.5188220462296,8.8941866455134,12.5233083053026,12.8845957913436,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
333208.08278759,6.05948061984964,10.7370480080135,11.0698643198702,6.30189471319318,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
1245449.56625726,8.46467956551351,10.8544057710096,12.9832819087896,11.2957455227152,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1
1832998.14763568,11.3296194439754,11.4253054999281,8.41291465214454,12.8372580539435,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
2544409.059925,11.9607701229397,11.1099882766139,11.0279370564967,10.0246447098907,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0
3264739.01755629,8.92500350088812,10.0348101253621,6.58582149073482,9.07532182405703,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1
387188.756451439,7.22947663790546,6.19952959101647,8.50921116326936,6.18655300955288,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
535020.955646354,10.0640322414692,11.7379388359841,12.5422661527991,9.09634430753067,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
139998.879945574,6.83005550340749,9.82847725017928,12.080294162035,6.21080222423188,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
4241625.82083673,11.1326685030945,10.9470316953957,6.32584460754879,9.84760552085936,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1
647896.261762072,6.96953215706162,9.1745520257391,7.61661103111692,9.36301317159086,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1
2177725.69378656,9.62831015069969,10.1126935593784,10.6459451518022,7.66926745790988,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1
2437693.12883617,8.12915510986932,10.1627710834146,8.0194941018708,6.77824475313537,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0
7247681.99623515,12.929558836855,10.8169817714952,10.0068705852609,8.93451995844953,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0
337536.746538235,9.11237337021157,7.22726381593384,9.07396139181219,6.74090848164633,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1
997255.594009505,10.1687955493107,7.87850140128285,8.7492569910828,9.85523008322343,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1
1055048.85199353,7.10119671863504,12.9384289311711,8.25988105800934,8.71800842392258,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1
938215.317965061,7.82627062988468,7.10040793893859,12.5839129984379,6.51410598051734,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
3209727.77207474,11.1518692516256,9.07458072295412,9.38520926982164,9.90907920664176,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0
5152719.85634728,12.6448144481983,11.9470633291639,10.5266361259855,7.0551785833668,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1
3250817.3029526,8.73402133840136,6.18185927579179,6.81832042662427,11.2638136232272,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0
976493.35769627,8.00416503963061,7.78958829049952,9.8877388718538,9.31562952557579,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1
4149700.43259478,11.9758188473061,9.92806546832435,10.5304684815928,7.70846827956848,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
969807.946196235,9.46480006817728,8.24067116132937,12.2472920313012,12.6203442143742,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1
459703.603556314,9.82157400459982,8.71703114314005,11.3625313166995,12.4393478047568,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3499418.92885714,12.5838634129614,6.21136911772192,6.74515560548753,10.3784879725426,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0
2189232.78372322,9.76256340206601,9.7666981567163,8.03823176794685,11.3900389526971,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1
3313218.48407495,12.0277501060627,8.77610193309374,7.54543990665115,7.16694737342186,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1
795150.186558786,8.12298073200509,8.1153878744226,6.76321241003461,12.4219905410428,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0
1183430.16216838,7.53021604567766,12.0722145147156,7.88480604533106,6.2899842846673,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
1755654.51412615,11.4155136330519,8.02041542460211,11.1875051457901,9.3966743433848,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1
1221536.22015321,7.29498931043781,11.3985045498703,8.49594198446721,6.46108379564248,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1
730062.905358977,8.6289961503353,9.62405844544992,8.19955828366801,12.7126531724352,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1
3426814.99163925,9.50629389542155,7.02412175410427,12.8351640731562,7.39934583450668,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0
4613391.78406016,11.6547835306264,11.387160535669,12.5740842227824,11.8714437221643,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1
1992754.19300724,12.2321339757182,11.143004917074,6.98584451084025,10.8445227209013,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1
3008994.46464931,10.4282979674172,7.86520130815916,8.10154296201654,6.14706324622966,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1549992.55290968,10.1775266481563,8.91728140390478,8.52305337833241,8.81961751263589,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1
2797647.5005659,12.6534897373058,11.9683102674317,12.9610838727094,10.9810410444625,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1
6244906.40156033,12.919953352306,9.30568746803328,11.342838360928,8.6445449066814,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0
1986491.74008833,10.9138267771341,7.06849245494232,10.3037408948876,8.10330818966031,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0
1194009.43088392,7.20006765378639,12.4915705330204,10.8808518387377,10.5468389953021,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1443614.58530203,8.88716870499775,7.45984380249865,10.9578154706396,9.54988274653442,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
930240.174297508,6.6630052078981,6.30384882166982,12.3448346969672,6.94946543918923,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
1856171.72849921,8.32249358156696,7.76024067704566,6.02688365336508,7.74723333283328,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1
1501492.70783453,7.97606823546812,8.63578047975898,11.1305014283862,11.6573306487408,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0
1287155.71130038,8.83721258910373,8.1685680274386,8.73875322774984,8.84360000165179,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1913398.48131532,12.0114770682994,9.87197433947586,9.41072685993277,6.311087470036,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
2047910.70886311,7.02777004987001,11.8008728306741,10.1923758978955,7.13254401832819,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1
894324.031219043,7.28786146827042,12.2507639925461,11.4674413746689,12.2980829447042,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1242755.71495713,9.46472804504447,10.690808143001,6.49221021798439,9.52406135736965,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
1453172.09130984,10.9206621050835,11.1095804790966,7.92469489318319,11.3015444222838,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1
3021998.95925185,11.5239038763102,7.42332254583016,7.72311253775842,8.86110834265128,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1358643.4866123,8.89966715755872,8.33689585793763,12.1646904374938,9.49663213011809,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1
970469.592465681,8.30081639019772,8.3932656312827,10.4267596474383,11.2061039467808,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1
1263362.86077512,10.4787169180345,12.6772802961059,7.26075101643801,12.5195877696387,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0
4976610.88786572,11.8818994467147,6.38145536161028,9.85620333021507,11.2351850040723,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0
3177239.95025647,10.5894145353232,11.1028038603254,11.9424992993008,7.90715084783733,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0
3717450.33316339,12.6688519206364,6.72726205945946,10.3404576331377,9.35888167982921,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0
555380.512226991,7.39051807951182,8.56855729245581,10.36109177256,12.2624327929225,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
651401.147829695,6.18733451864682,9.59660741779953,8.72592659899965,11.0449865378905,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564940.1870299,6.17671475326642,7.30555524956435,6.47592401620932,10.2265965263359,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0
857303.46400437,7.28427044744603,8.44938299199566,8.97948880773038,6.81859152019024,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0
4393502.11701769,12.642281625187,7.00078547839075,7.65419562766328,6.04263758542947,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0
27235.0607084451,7.21063497499563,7.3397482119035,10.5910791968927,8.58257461967878,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0
463395.294297611,8.84619120298885,7.8717429630924,6.86320357047953,6.44087243988179,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0
525949.677052618,8.24943357543088,10.8149879395496,6.93956429651007,9.39447968895547,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0
1892536.57751723,7.0900188232772,7.12479763221927,7.21047321427613,8.85624825698324,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1
3061979.37038319,10.2486018955242,10.4302698164247,6.75203665462323,7.73160018632188,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1
1899478.75287786,12.1912821943406,11.016465354478,9.07023039110936,12.9600022365339,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1
1024311.67235188,8.44739970332012,6.1386724836193,7.6496192861814,9.26839134050533,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
1053649.05023244,8.56049329135567,6.63352475315332,11.8923874741886,8.71379393222742,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1
1431381.26026412,6.02062649722211,10.1014606871177,9.84985313611105,8.78204544610344,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0
3081902.449283,12.4325287048705,7.78039907524362,11.7748718538787,10.6913977707736,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0
1928300.82525715,7.58848516410217,12.8406958526466,7.88354783179238,8.14199744188227,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2097444.7410693,9.86044755787589,12.6885581593961,7.18034226633608,9.64583529834636,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0
842901.369332786,10.6744465916418,9.12885154946707,9.73770688590594,10.6934585783165,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0
3456971.99788489,12.8938117111102,10.3151012430899,7.28486281982623,9.1953887087293,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0
3405423.35518298,11.9144305393565,12.6649343892932,8.60229587880895,7.1601335068699,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1
3087179.2418028,12.7391392847057,10.7568987917621,11.5302047994919,6.89412381313741,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
1464676.54612496,11.1030695510563,6.50012629386038,9.88657875848003,6.13929335330613,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2152971.28616872,12.2277124356478,6.8502534229774,6.33009100612253,11.6905145293567,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1
2990129.78947424,12.1736163562164,12.4336540608201,11.8326874976046,6.32989349705167,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0
2464487.39268234,7.58623487921432,8.48401513393037,7.13766103936359,11.4934101284016,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0
817176.419935017,7.05828144215047,8.98565290798433,10.9929034831002,11.6272858120501,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0
3944895.14289721,11.8079507597722,12.5816658493131,11.0641924089286,6.89625229057856,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1
2345571.0610439,8.54698249092326,8.75881511322223,12.6558387922123,9.70570674608462,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
883282.686571372,8.44926993502304,8.02299353037961,7.87571246759035,8.34522313438356,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
791400.557483141,6.73838993581012,6.95008215121925,10.2392108032946,7.40298673254438,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1
3144005.72333957,6.38771045277826,6.86629457236268,12.2283586717676,8.25730890105478,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1
873101.299786464,8.67299642041326,9.68237252230756,6.07872167858295,12.3827635396738,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1
4543979.17466656,10.4514492135495,10.8370928089134,9.97872239630669,8.79720370215364,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0
524283.336805469,6.3799181743525,6.86472930340096,12.9435443761759,11.287677005399,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1
5776729.33658414,11.0037489777897,8.01439255918376,7.54175668070093,8.13391145784408,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0
2303137.62680469,7.26554812444374,6.11778498301283,11.5284609419759,10.7287406495307,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
249706.390928625,6.35395907890052,7.54777009808458,6.39857093850151,8.88592795981094,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
2279310.14209768,8.06361064943485,11.7144335631747,10.3835031660274,7.03880327637307,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1
5006476.41774015,12.9164049527608,10.9943713624962,8.02352950465865,10.632769495016,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0
3579.76067444367,7.25341151840985,10.0774759734049,10.3016960171517,9.58418085798621,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0
120429.42021819,6.36635589459911,8.47959658619948,7.06089747371152,11.1576631753705,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0
3748662.47777759,11.5501112903003,9.2374163181521,6.82467746594921,7.44391665863805,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0
1145371.88253846,9.82535139634274,8.47547744680196,6.70987676619552,6.34192666527815,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
594583.442985236,6.71011332399212,6.70364131755196,8.13585142767988,11.2884753961116,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0
2342345.24563808,10.6764645709191,7.77754380810075,8.67832272592932,7.57169062155299,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0
27585.6392092027,6.32600627699867,10.3377549133729,6.50682190270163,10.8501791632734,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0
1045763.13577155,10.2548650836106,7.97684574988671,11.224938120693,10.0777133086231,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1270811.73965185,9.83579219179228,12.4903496617917,10.3983900775202,10.3066424862482,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0
3674991.12330719,11.9901378108189,10.6355346105993,6.42453726218082,10.8299176401924,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0
1027093.69611881,10.8941740060691,11.9424152513966,11.9431482930668,10.5206838902086,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1
555543.923122244,6.7905720914714,11.7457110693213,6.48156653670594,11.9051854475401,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0
1791443.09203472,8.1900681622792,6.1014852814842,8.33066579583101,6.60131647135131,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
2944435.83158493,12.7496492723003,11.2701017442159,9.69170027831569,7.71244412730448,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
5048079.36245339,11.8065552343614,9.38814042601734,8.29190042964183,12.4133198806085,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1
1296011.2320588,7.73375115357339,9.49332292051986,6.10564726870507,8.39951517130248,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1
826421.697112701,8.71747440216132,8.9846764698159,10.3319057030603,12.5343252939638,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0
2340685.77167321,9.09394586109556,8.04942704038695,6.67941854661331,8.88379355473444,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
2878249.55249648,10.8233483321965,12.9400776287075,9.20094210281968,7.50558353285305,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1
1824972.59104124,6.28655176004395,6.30249555408955,12.0068774432875,6.11036717239767,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0
1178700.69280761,12.993824029807,12.4149928477127,6.4770642882213,11.9207402146421,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1
2889430.121295,7.53226147103123,6.46696982020512,8.31054806313477,10.5975237018429,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2530064.62423349,11.078987410292,10.6739073039498,12.3078274328727,11.6224774860311,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1
3503837.15144858,10.8951460551471,6.6302042636089,11.3645528669003,10.7369977803901,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3502339.13971704,12.0932376843411,11.8784407896455,10.9168103563134,12.3574275369756,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0
1395375.2339544,6.52807528036647,8.09439626778476,8.2664046920836,11.3229717647191,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1
4499976.10049189,11.9276141447481,11.7447312623262,6.6474169024732,12.4043275078293,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1
363660.575127503,9.93741512414999,10.0494778708089,10.4479655127507,12.7027689700481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
1303759.35172268,11.8896386877168,11.7481373008341,11.9273772267625,9.20526078366674,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0
1277130.92224539,10.8014007513411,7.30039798677899,8.64441390708089,6.8581820614636,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1133715.65501413,7.30558649310842,11.2169109077659,8.86404683138244,9.46796426991932,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
3625334.16226337,11.2442655025516,7.22586160502397,6.93406919925474,12.0820842948742,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0
1144758.39150765,9.95379833411425,9.63893431494944,9.2627348084934,6.09993924107403,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0
260648.240494399,7.14739850303158,6.09537216671742,8.84149500983767,12.6655276597012,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0
380569.31939484,7.45520292688161,10.4287559746299,12.4309810134582,12.8338610054925,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
1720091.61084152,6.73276634397916,12.3331264322624,8.02599366684444,7.40023406059481,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0
663161.362419395,9.04408159502782,9.56617656443268,10.3166228802875,7.7138836348895,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
3173659.87067845,11.9998508663848,11.9906136090867,7.81520308600739,11.1478372062556,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
6725508.83087292,12.8239542008378,10.4290786257479,12.9163473534863,12.2094809247646,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
2829196.8491202,9.94498604768887,6.90318498690613,9.87835376267321,7.76705814059824,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1
565955.71832647,8.10385216143914,8.55837926547974,9.62647354858927,8.61832745955326,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5158903.02468835,11.8754186490551,12.9982049760874,7.43406981485896,10.1252787555568,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
48520.4187274551,7.22928320989013,7.73429784877226,10.4134914041497,12.2225204480346,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0
4635674.19484521,9.86729678814299,9.91803965787403,7.99316894030198,12.0219727396034,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0
3090823.24417931,11.5422999837901,7.49485687119886,6.7387310853228,11.5149038564414,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
300144.49388556,6.2519242533017,9.61734017729759,11.9060798652936,6.74846133543178,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1
1176929.52961342,6.25459964107722,11.5384662281722,11.0328910374083,7.15149971446954,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
4549403.35889867,8.488860409474,8.30481459572911,10.6039691406768,12.7397861515637,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0
3941942.7128086,11.2045161912683,6.57052378938533,11.6289043498691,11.0121235791594,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1
3909241.46846252,10.8308785902336,11.6162373956759,8.61000498291105,10.2056157840416,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1
2996648.11843833,11.6546862828545,6.39434022689238,8.9940959061496,6.33449671254493,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
1071613.63015932,7.8260495683644,12.5717609450221,11.5536108622327,8.99298882205039,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0
421517.084267437,11.8851083233021,10.1336609208956,9.211940954905,11.0183602860197,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
1349065.27265616,7.35644369921647,9.7911973441951,8.41408976959065,6.63350133271888,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0
2758977.58584973,10.2622865336016,10.7417069142684,9.19010173063725,8.6756255296059,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
409577.012939813,7.38756976951845,7.1468106599059,6.28344550472684,10.8191234993283,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0
1253344.04852089,10.9976962492801,10.8614030960016,11.8969639264978,8.62577549833804,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0
644287.019335068,8.17387337679975,6.62183625157923,12.3441471026745,10.4563866143581,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
2094401.69001418,12.8929300629534,10.5079341903329,11.1243192632683,12.4699221518822,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0
2992593.99163522,12.5214706584811,11.8848848871421,8.78933953586966,6.88138573383912,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
3740814.87323116,11.1970528240781,8.24559818673879,9.60939847747795,6.85434427368455,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1
830697.879060026,7.02406337740831,7.3619616383221,9.74876616010442,6.43619809439406,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
2079393.37482514,7.97001193766482,7.08830332942307,8.1356958928518,8.59536079317331,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0
3108413.87797568,12.2639542866964,8.73809713777155,7.21639136737213,8.81262791133486,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
1578892.92777126,8.81036721356213,10.9099088285584,8.50917666661553,6.16666114632972,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0
2568484.57801572,8.85403487272561,9.00798026821576,11.2853265113663,8.99290742259473,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0
1596594.6316243,8.09811749286018,11.0773826346267,8.51666363840923,11.5270537242759,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0
